,id,uuid,studyCode,startDateJATOS,endDateJATOS,duration,lastSeenDate,studyState,urlQueryParameters,workerId,workerType,batchId,batchUuid,batchTitle,groupId,componentResults,message,lang,user,trialIndex,nodeIndex,alicia,userID,studyID,uniqueID
6059,28005,3b4b9127-0c5f-4dbf-8ec0-292d07562529,PKudyqAmMau,1745570670569,1745571331192.0,00:11:00,1745570911962.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27354,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31945, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570670648, 'endDate': 1745570675907, 'duration': '00:00:05', 'componentState': 'RELOADED', 'path': '/study_result_28005/comp-result_31945', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31946, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570675908, 'endDate': 1745570676212, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28005/comp-result_31946', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31947, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570676212, 'endDate': 1745570676215, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28005/comp-result_31947', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31948, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570676216, 'endDate': 1745571331192, 'duration': '00:10:54', 'componentState': 'FAIL', 'path': '/study_result_28005/comp-result_31948', 'data': {'size': 58279, 'sizeHumanReadable': '58.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,2,,,m12,null
6060,28006,f429eaf7-00b0-4180-a3e8-ed5382f22c1c,PKudyqAmMau,1745570925922,1745571426050.0,00:08:20,1745570931491.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27355,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31949, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570925982, 'endDate': 1745570930559, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28006/comp-result_31949', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31950, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570930559, 'endDate': 1745570930809, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28006/comp-result_31950', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31951, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570930809, 'endDate': 1745570930838, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28006/comp-result_31951', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31952, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570930838, 'endDate': 1745571426050, 'duration': '00:08:15', 'componentState': 'FAIL', 'path': '/study_result_28006/comp-result_31952', 'data': {'size': 44637, 'sizeHumanReadable': '44.6 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,3,,,m12,null
6061,28007,9b1ae37e-0417-42f0-a423-378bd850c6cb,PKudyqAmMau,1745570970542,1745571436843.0,00:07:46,1745570975976.0,FAIL,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27356,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31953, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570970598, 'endDate': 1745570975059, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28007/comp-result_31953', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31954, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570975059, 'endDate': 1745570975312, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28007/comp-result_31954', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31955, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570975313, 'endDate': 1745570975316, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28007/comp-result_31955', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31956, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570975316, 'endDate': 1745571436844, 'duration': '00:07:41', 'componentState': 'FAIL', 'path': '/study_result_28007/comp-result_31956', 'data': {'size': 50270, 'sizeHumanReadable': '50.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,1,3,,,m12,null
6062,28008,1dee223b-2080-4b57-b465-83c8776b0f19,PKudyqAmMau,1745570994482,,,1745570999778.0,DATA_RETRIEVED,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27357,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31957, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570994535, 'endDate': 1745570998939, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28008/comp-result_31957', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31958, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570998939, 'endDate': 1745570999163, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28008/comp-result_31958', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31959, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570999163, 'endDate': 1745570999218, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28008/comp-result_31959', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31960, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745570999218, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28008/comp-result_31960', 'data': {'size': 50551, 'sizeHumanReadable': '50.6 kB'}, 'files': []}]",,fi,m12_100,2,3,,,m12,null
6063,28009,8445649d-bd31-41fd-9883-be7f33b04639,PKudyqAmMau,1745571026307,,,1745571031829.0,DATA_RETRIEVED,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27358,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31961, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571026367, 'endDate': 1745571030963, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28009/comp-result_31961', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31962, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571030964, 'endDate': 1745571031176, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28009/comp-result_31962', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31963, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571031176, 'endDate': 1745571031219, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28009/comp-result_31963', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31964, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571031219, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28009/comp-result_31964', 'data': {'size': 50077, 'sizeHumanReadable': '50.1 kB'}, 'files': []}]",,fi,m12_100,3,3,,,m12,null
6064,28010,b0ae51fa-6b63-46fc-91d4-4f27db4a6a4c,PKudyqAmMau,1745571069392,,,1745571071526.0,DATA_RETRIEVED,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27359,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31965, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571069477, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28010/comp-result_31965', 'data': {'size': 50606, 'sizeHumanReadable': '50.6 kB'}, 'files': []}]",,fi,m12_100,4,3,,,m12,null
6065,28011,2bc82887-a9da-48e7-99f7-bb7f81ffe835,PKudyqAmMau,1745571105995,,,1745571252227.0,DATA_RETRIEVED,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27360,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31966, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571106057, 'endDate': 1745571110511, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28011/comp-result_31966', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31967, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571110512, 'endDate': 1745571110760, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28011/comp-result_31967', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31968, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571110761, 'endDate': 1745571110764, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28011/comp-result_31968', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31969, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571110764, 'endDate': 1745571251788, 'duration': '00:02:21', 'componentState': 'RELOADED', 'path': '/study_result_28011/comp-result_31969', 'data': {'size': 50376, 'sizeHumanReadable': '50.4 kB'}, 'files': []}, {'id': 31974, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571251788, 'endDate': 1745571251805, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28011/comp-result_31974', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31975, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571251806, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28011/comp-result_31975', 'data': {'size': 49956, 'sizeHumanReadable': '50.0 kB'}, 'files': []}]",,fi,m12_100,5,3,,,m12,null
6066,28012,06e0a8f8-3bf8-406d-886e-5507d33c40b2,PKudyqAmMau,1745571134433,,,1745571139888.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27361,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31970, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571134489, 'endDate': 1745571138898, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28012/comp-result_31970', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31971, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571138898, 'endDate': 1745571139138, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28012/comp-result_31971', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31972, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571139138, 'endDate': 1745571139315, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28012/comp-result_31972', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31973, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571139315, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28012/comp-result_31973', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_100,6,3,,,m12,null
6067,28013,1ceb8b04-9c10-4359-91ff-6f12c1155982,PKudyqAmMau,1745571261925,,,1745571267438.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27362,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31976, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571261985, 'endDate': 1745571266517, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28013/comp-result_31976', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31977, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571266517, 'endDate': 1745571266785, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28013/comp-result_31977', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31978, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571266785, 'endDate': 1745571266856, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28013/comp-result_31978', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31979, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571266857, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28013/comp-result_31979', 'data': {'size': 50062, 'sizeHumanReadable': '50.1 kB'}, 'files': []}]",,fi,m12_100,6,3,,,m12,null
6068,28014,b117085b-3ae4-44a1-b2a1-de84ff938e84,PKudyqAmMau,1745571273476,,,1745571278796.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27363,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31980, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571273522, 'endDate': 1745571277862, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_28014/comp-result_31980', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31981, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571277862, 'endDate': 1745571278062, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28014/comp-result_31981', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31982, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571278062, 'endDate': 1745571278125, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_28014/comp-result_31982', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 31983, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571278126, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28014/comp-result_31983', 'data': {'size': 50754, 'sizeHumanReadable': '50.8 kB'}, 'files': []}]",,fi,m12_100,7,3,,,m12,null
6069,28015,7cc57612-8deb-4e9e-8f55-7064d7d30190,PKudyqAmMau,1745571331193,1745571333078.0,00:00:01,1745571331867.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27364,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 31984, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1745571331252, 'endDate': 1745571333078, 'duration': '00:00:01', 'componentState': 'FINISHED', 'path': '/study_result_28015/comp-result_31984', 'data': {'size': 39198, 'sizeHumanReadable': '39.2 kB'}, 'files': []}]",,fi,m12_100,0,4,,,m12,null
6176,28662,9c250933-cfb2-45c5-b2a2-4342084b31d4,PKudyqAmMau,1747059205459,1747059997125.0,00:13:11,1747059206624.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27991,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32717, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059205608, 'endDate': 1747059997125, 'duration': '00:13:11', 'componentState': 'FAIL', 'path': '/study_result_28662/comp-result_32717', 'data': {'size': 26841, 'sizeHumanReadable': '26.8 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,,,,,m12,null
6177,28663,6e6637f5-284f-4d0d-859c-801de2f39f00,PKudyqAmMau,1747059209660,1747060044055.0,00:13:54,1747059210718.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27992,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32718, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059209723, 'endDate': 1747060044055, 'duration': '00:13:54', 'componentState': 'FAIL', 'path': '/study_result_28663/comp-result_32718', 'data': {'size': 36997, 'sizeHumanReadable': '37.0 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,1,,,m12,null
6178,28664,01dcff69-e05e-4d6a-bece-cdbfa8e3d1a8,PKudyqAmMau,1747059256400,1747062224951.0,00:49:28,1747059377067.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27993,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32719, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059256463, 'endDate': 1747062224952, 'duration': '00:49:28', 'componentState': 'FAIL', 'path': '/study_result_28664/comp-result_32719', 'data': {'size': 43669, 'sizeHumanReadable': '43.7 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,2,,,m12,null
6179,28665,c93e32f2-d661-4ece-9e5b-de06fb671b3c,PKudyqAmMau,1747059470946,,,1747059471507.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27994,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32720, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059470993, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28665/comp-result_32720', 'data': {'size': 33261, 'sizeHumanReadable': '33.3 kB'}, 'files': []}]",,fi,m12_100,0,3,,,m12,null
6180,28666,36618e2b-423b-48e1-b720-5d91ca4092e2,PKudyqAmMau,1747059554175,,,1747059554715.0,DATA_RETRIEVED,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27995,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32721, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059554242, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28666/comp-result_32721', 'data': {'size': 34962, 'sizeHumanReadable': '35.0 kB'}, 'files': []}]",,fi,m12_100,1,3,,,m12,null
6181,28667,822cd594-effd-4617-8f5f-8c5a7ac09eae,PKudyqAmMau,1747059618879,,,1747059619529.0,DATA_RETRIEVED,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27996,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32722, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059618953, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28667/comp-result_32722', 'data': {'size': 35412, 'sizeHumanReadable': '35.4 kB'}, 'files': []}]",,fi,m12_100,2,3,,,m12,null
6182,28668,ce6263cd-6ac4-4bb2-a1c6-c47124257823,PKudyqAmMau,1747059682247,,,1747059683011.0,DATA_RETRIEVED,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27997,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32723, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059682359, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28668/comp-result_32723', 'data': {'size': 35263, 'sizeHumanReadable': '35.3 kB'}, 'files': []}]",,fi,m12_100,3,3,,,m12,null
6183,28669,331846bc-c875-4944-9387-5e6a8ed82c08,PKudyqAmMau,1747059739588,,,1747059740127.0,DATA_RETRIEVED,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27998,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32724, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059739636, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28669/comp-result_32724', 'data': {'size': 36053, 'sizeHumanReadable': '36.1 kB'}, 'files': []}]",,fi,m12_100,4,3,,,m12,null
6184,28670,4cb770a8-4b15-4495-8499-0a3980e93805,PKudyqAmMau,1747059818145,,,1747059818911.0,DATA_RETRIEVED,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",27999,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32725, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059818219, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28670/comp-result_32725', 'data': {'size': 35410, 'sizeHumanReadable': '35.4 kB'}, 'files': []}]",,fi,m12_100,5,3,,,m12,null
6185,28671,4946d325-2822-4bb7-af47-e23b1bf74d03,PKudyqAmMau,1747059926002,,,1747059926496.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",28000,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32726, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059926085, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28671/comp-result_32726', 'data': {'size': 36133, 'sizeHumanReadable': '36.1 kB'}, 'files': []}]",,fi,m12_100,6,3,,,m12,null
6186,28672,16a3c0d6-4167-4a00-81c4-58dd550719d0,PKudyqAmMau,1747059997126,,,1747059997687.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",28001,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32727, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747059997186, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_28672/comp-result_32727', 'data': {'size': 36324, 'sizeHumanReadable': '36.3 kB'}, 'files': []}]",,fi,m12_100,7,3,,,m12,null
6187,28673,91a091f3-2ae9-4f14-9d24-593dbdd12a48,PKudyqAmMau,1747060044055,1747060045987.0,00:00:01,1747060044757.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",28002,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 32728, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1747060044139, 'endDate': 1747060045988, 'duration': '00:00:01', 'componentState': 'FINISHED', 'path': '/study_result_28673/comp-result_32728', 'data': {'size': 27952, 'sizeHumanReadable': '28.0 kB'}, 'files': []}]",,fi,m12_100,0,4,,,m12,null
